sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	AHSP	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ALDOA	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ARMC5	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ASPHD1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	BCKDK	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	BCL7C	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	BOLA2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	BOLA2B	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	C16orf53	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	C16orf54	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	C16orf58	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	C16orf92	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	C16orf93	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	CD2BP2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	CDIPT	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	CORO1A	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	COX6A2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	CSDAP1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	CTF1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	DCTPP1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	DOC2A	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	FAM57B	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	FBRS	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	FBXL19	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	FUS	5.359678786167271	None	True
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	GDPD3	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	GIYD1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	GIYD2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	HIRIP3	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	HSD3B7	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	INO80E	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ITGAD	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ITGAL	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ITGAM	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ITGAX	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	KCTD13	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	KIAA0664L3	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	KIF22	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	MAPK3	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	MAZ	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	MVP	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	MYLPF	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	MYST1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	NCRNA00095	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ORAI3	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PHKG2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PPP4C	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PRR14	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PRRT2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PRSS36	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PRSS53	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PRSS8	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PYCARD	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	PYDC1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	QPRT	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	RNF40	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	RRN3P2	6.766530436159617	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	RUNDC2C	6.714575192507989	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SEPHS2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SEPT1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SETD1A	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SEZ6L2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SLC5A2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SLC7A5P1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SNORA30	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SPN	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SRCAP	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	STX1B	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	STX4	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SULT1A3	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	SULT1A4	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	TAOK2	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	TBC1D10B	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	TBX6	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	TGFB1I1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	TMEM219	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	TRIM72	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	VKORC1	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	YPEL3	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZG16	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF267	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF48	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF629	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF646	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF668	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF688	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF689	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF720	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF747	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF764	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF768	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF771	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF785	5.359678786167271	None	False
13fc1d5a-7c67-4646-953d-ad0f22571017__458ddbf3-b9e3-496d-910b-85ef509d4ba5	amplicon1	Linear amplification_1	ZNF843	5.359678786167271	None	False
a9406c81-5dd3-4c50-8984-c81a85f67723__d827df52-1104-4b8b-aa61-026c79003c6a	amplicon1	Linear amplification_1	MRPS28	4.822061083433353	None	False
a9406c81-5dd3-4c50-8984-c81a85f67723__d827df52-1104-4b8b-aa61-026c79003c6a	amplicon1	Linear amplification_1	TPD52	4.822061083433353	None	True
a9406c81-5dd3-4c50-8984-c81a85f67723__d827df52-1104-4b8b-aa61-026c79003c6a	amplicon1	Linear amplification_1	ZBTB10	4.822061083433353	None	False
a9406c81-5dd3-4c50-8984-c81a85f67723__d827df52-1104-4b8b-aa61-026c79003c6a	amplicon1	Linear amplification_1	ZNF704	4.822061083433353	5p	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	BANF2	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	BFSP1	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	C20orf12	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	C20orf72	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	CSRP2BP	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	DSTN	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	MGC44328	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	OVOL2	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	PCSK2	5.1030282704157575	5p	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	PET117	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	POLR3F	5.1030282704157575	3p	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	RRBP1	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	SNORD17	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	SNX5	5.1030282704157575	None	False
ba539625-e278-4166-9667-ec8f68d0b5a0__0d3661dd-0e73-4e64-8fb7-4c78f1cc6b1c	amplicon1	Linear amplification_1	ZNF133	5.1030282704157575	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon10	Linear amplification_1	C19orf12	5.279027300159156	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon10	Linear amplification_1	C19orf2	5.483759030103192	None	True
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon10	Linear amplification_1	CCNE1	7.250842532001195	None	True
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon10	Linear amplification_1	PLEKHF1	5.279027300159156	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon10	Linear amplification_1	POP4	5.279027300159156	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon10	Linear amplification_1	VSTM2B	5.279027300159156	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon10	Linear amplification_1	ZNF536	6.4447943860727435	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	ADCK4	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	AKT2	7.708149600681674	None	True
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	BLVRB	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	C19orf47	7.708149600681674	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	C19orf54	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	CLC	3.367704824389265	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	CNTD2	7.708149600681674	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	CYP2A6	6.6895129858372036	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	CYP2A7	6.6895129858372036	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	CYP2B6	6.723142130865472	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	CYP2B7P1	6.723142130865472	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	DYRK1B	6.531536529460487	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	EGLN2	6.6895129858372036	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	EID2	3.593075951131409	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	EID2B	3.593075951131409	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	FBL	6.531536529460487	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	FCGBP	6.531536529460487	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	HIPK4	7.708149600681674	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	ITPKC	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	LEUTX	6.531536529460487	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	LGALS13	3.593075951131409	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	LGALS14	3.4158272379213734	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	LGALS16	3.593075951131409	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	LGALS17A	3.4158272379213734	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	LTBP4	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	MAP3K10	7.708149600681674	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	MIA	6.6895129858372036	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	NUMBL	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	PLD3	7.708149600681674	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	PRX	7.708149600681674	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	PSMC4	6.531536529460487	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	RAB4B	6.6895129858372036	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	SERTAD1	7.708149600681674	None	True
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	SERTAD3	7.708149600681674	None	True
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	SHKBP1	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	SNRPA	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	SPTBN4	6.655883840808919	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	TTC9B	7.708149600681674	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	ZNF546	6.531536529460487	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	ZNF780A	6.531536529460487	None	False
c45046fe-9086-4f96-bc47-68de65413b58__393908f7-ff74-42de-9e9d-314eb0119741	amplicon11	Complex non-cyclic_1	ZNF780B	6.531536529460487	None	False
